Date,Time,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,precipitation (mm),cloud_cover (%),wind_speed_10m (km/h),terrestrial_radiation (W/m²),pressure_msl (hPa),soil_temperature_0_to_7cm (°C),I_CO,I_NMHC,I_C6H6,I_NOx,I_NO2,AQI,datetime
19/01/2005,01.00.00,1.0,0.0,6.7,513.24,127.0,9.9,81.0,0.9885,1.7,100,9.9,0.0,998.4,6.0,10.0,0.0,117.66,133.59051124744377,66.0340909090909,133.59051124744377,2005-01-19 01:00:00
19/01/2005,02.00.00,0.4,0.0,4.4,310.2,109.0,9.9,79.8,0.9725,1.8,100,11.2,0.0,996.9,5.9,4.0,0.0,90.2,113.24498977505112,56.01136363636363,113.24498977505112,2005-01-19 02:00:00
19/01/2005,03.00.00,0.0,0.0,1.5,0.0,0.0,6.9,76.4,0.7661,2.5,100,11.9,0.0,995.5,5.7,0.0,0.0,37.5,0.0,0.0,37.5,2005-01-19 03:00:00
19/01/2005,04.00.00,0.0,0.0,1.1,141.0,73.0,4.8,75.7,0.659,3.4,100,13.1,0.0,994.2,5.7,0.0,0.0,27.500000000000004,73.82954545454545,36.5,73.82954545454545,2005-01-19 04:00:00
19/01/2005,05.00.00,0.0,0.0,0.9,99.64,52.0,4.7,78.9,0.682,2.9,100,11.9,0.0,993.2,5.7,0.0,0.0,22.5,49.82,26.0,49.82,2005-01-19 05:00:00
19/01/2005,06.00.00,0.0,0.0,1.2,135.35999999999999,57.0,5.0,75.0,0.6627,1.1,100,9.8,0.0,993.2,5.6,0.0,0.0,30.0,70.68909090909091,28.5,70.68909090909091,2005-01-19 06:00:00
19/01/2005,07.00.00,0.1,0.0,2.5,244.39999999999998,89.0,5.6,69.5,0.6362,0.5,100,9.4,34.2,993.4,5.6,1.0,0.0,59.166666666666664,106.65153374233128,44.5,106.65153374233128,2005-01-19 07:00:00
19/01/2005,08.00.00,0.7,0.0,7.6,498.2,128.0,7.0,64.9,0.6512,0.3,99,9.3,200.0,994.0,5.8,7.0,0.0,126.47999999999999,132.0834355828221,66.5909090909091,132.0834355828221,2005-01-19 08:00:00
19/01/2005,09.00.00,1.2,0.0,7.3,590.3199999999999,152.0,7.1,65.4,0.6644,0.1,100,8.9,397.3,994.3,6.1,12.0,0.0,123.53999999999999,141.31427402862985,79.95454545454545,141.31427402862985,2005-01-19 09:00:00
19/01/2005,10.00.00,0.2,0.0,3.7,364.71999999999997,128.0,6.4,67.4,0.6537,0.0,98,9.1,545.3,994.6,6.9,2.0,0.0,78.76666666666667,118.7081390593047,66.5909090909091,118.7081390593047,2005-01-19 10:00:00
19/01/2005,11.00.00,0.0,0.0,2.5,338.4,124.0,5.3,75.9,0.6824,0.0,100,11.4,633.9,995.0,7.6,0.0,0.0,59.166666666666664,116.07075664621676,64.36363636363636,116.07075664621676,2005-01-19 11:00:00
19/01/2005,12.00.00,0.0,0.0,2.7,340.28,117.0,6.3,73.0,0.7024,0.0,100,11.5,657.1,994.9,7.9,0.0,0.0,62.43333333333334,116.25914110429447,60.46590909090909,116.25914110429447,2005-01-19 12:00:00
19/01/2005,13.00.00,0.3,0.0,4.6,362.84,110.0,8.6,63.3,0.7073,0.0,99,12.6,613.3,995.4,8.5,3.0,0.0,93.46666666666665,118.51975460122699,56.56818181818182,118.51975460122699,2005-01-19 13:00:00
19/01/2005,14.00.00,0.6,0.0,6.7,494.44,128.0,10.0,55.0,0.6753,0.0,99,14.1,505.5,995.8,8.1,6.0,0.0,117.66,131.70666666666665,66.5909090909091,131.70666666666665,2005-01-19 14:00:00
19/01/2005,15.00.00,0.2,0.0,4.3,330.88,114.0,9.4,53.6,0.6333,0.0,96,13.0,341.0,997.2,7.8,2.0,0.0,88.56666666666666,115.31721881390592,58.79545454545455,115.31721881390592,2005-01-19 15:00:00
19/01/2005,16.00.00,0.2,0.0,4.3,315.84,110.0,9.2,55.0,0.6402,0.0,92,10.5,131.1,998.1,7.4,2.0,0.0,88.56666666666666,113.81014314928424,56.56818181818182,113.81014314928424,2005-01-19 16:00:00
19/01/2005,17.00.00,0.7,0.0,4.1,319.59999999999997,112.0,8.7,55.1,0.6228,0.0,83,11.9,0.0,999.5,6.9,7.0,0.0,85.29999999999998,114.18691206543967,57.68181818181818,114.18691206543967,2005-01-19 17:00:00
19/01/2005,18.00.00,1.8,0.0,7.6,439.91999999999996,130.0,8.9,54.4,0.62,0.0,89,15.2,0.0,1000.8,6.5,18.0,0.0,126.47999999999999,126.24351738241307,67.70454545454545,126.47999999999999,2005-01-19 18:00:00
19/01/2005,19.00.00,2.2,0.0,7.0,481.28,135.0,8.6,53.6,0.5992,0.0,78,17.3,0.0,1001.8,6.2,22.0,0.0,120.6,130.3879754601227,70.48863636363636,130.3879754601227,2005-01-19 19:00:00
19/01/2005,20.00.00,2.3,0.0,9.6,483.15999999999997,141.0,9.0,50.4,0.5809,0.0,30,18.7,0.0,1002.5,6.0,23.0,0.0,146.07999999999998,130.5763599182004,73.82954545454545,146.07999999999998,2005-01-19 20:00:00
19/01/2005,21.00.00,2.6,0.0,7.8,595.9599999999999,141.0,9.2,49.8,0.5808,0.0,25,19.4,0.0,1003.2,5.8,26.0,0.0,128.44,141.87942740286297,73.82954545454545,141.87942740286297,2005-01-19 21:00:00
19/01/2005,22.00.00,1.1,0.0,2.4,253.79999999999998,95.0,8.8,52.1,0.5918,0.0,40,18.4,0.0,1004.7,5.5,11.0,0.0,57.53333333333333,107.59345603271983,47.5,107.59345603271983,2005-01-19 22:00:00
19/01/2005,23.00.00,1.2,0.0,3.9,298.91999999999996,97.0,8.8,50.9,0.5781,0.0,14,18.0,0.0,1005.5,5.4,12.0,0.0,82.03333333333333,112.11468302658486,48.5,112.11468302658486,2005-01-19 23:00:00
20/01/2005,00.00.00,1.8,0.0,4.1,349.68,112.0,8.7,51.1,0.5755,0.0,2,17.6,0.0,1006.1,5.3,18.0,0.0,85.29999999999998,117.20106339468302,57.68181818181818,117.20106339468302,2005-01-20 00:00:00
20/01/2005,01.00.00,1.1,0.0,2.5,191.76,74.0,8.6,51.5,0.5772,0.0,0,16.9,0.0,1006.8,5.1,11.0,0.0,59.166666666666664,101.37676891615541,37.0,101.37676891615541,2005-01-20 01:00:00
20/01/2005,02.00.00,0.9,0.0,1.3,141.0,62.0,8.5,51.9,0.5766,0.0,0,16.6,0.0,1007.3,4.8,9.0,0.0,32.5,73.82954545454545,31.0,73.82954545454545,2005-01-20 02:00:00
20/01/2005,03.00.00,0.7,0.0,1.2,0.0,0.0,8.1,53.1,0.5742,0.0,0,16.6,0.0,1008.0,4.6,7.0,0.0,30.0,0.0,0.0,30.0,2005-01-20 03:00:00
20/01/2005,04.00.00,0.6,0.0,0.7,77.08,40.0,7.8,54.2,0.5755,0.0,0,16.6,0.0,1008.5,4.5,6.0,0.0,17.5,38.54,20.0,38.54,2005-01-20 04:00:00
20/01/2005,05.00.00,0.6,0.0,0.9,94.0,45.0,7.1,56.0,0.569,0.0,0,16.6,0.0,1009.2,4.3,6.0,0.0,22.5,47.0,22.5,47.0,2005-01-20 05:00:00
20/01/2005,06.00.00,0.9,0.0,2.9,355.32,93.0,7.0,57.6,0.5784,0.0,6,15.3,0.0,1009.8,4.1,9.0,0.0,65.7,117.76621676891615,46.5,117.76621676891615,2005-01-20 06:00:00
20/01/2005,07.00.00,1.0,0.0,2.7,342.15999999999997,104.0,7.5,55.3,0.5734,0.0,15,15.5,35.6,1011.1,4.1,10.0,0.0,62.43333333333334,116.44752556237219,53.22727272727273,116.44752556237219,2005-01-20 07:00:00
20/01/2005,08.00.00,3.4,0.0,14.4,1195.6799999999998,162.0,7.0,56.3,0.566,0.0,0,15.4,202.9,1012.4,4.7,34.0,0.0,165.37333333333333,197.71933823529412,85.52272727272727,197.71933823529412,2005-01-20 08:00:00
20/01/2005,09.00.00,4.2,0.0,17.2,1323.52,169.0,7.6,53.5,0.5605,0.0,0,14.2,400.7,1013.4,6.0,42.0,0.0,174.51999999999998,209.9818407079646,89.42045454545453,209.9818407079646,2005-01-20 09:00:00
20/01/2005,10.00.00,4.4,0.0,17.4,1605.52,190.0,8.3,50.5,0.5558,0.0,0,12.1,549.2,1013.8,7.5,44.0,0.0,175.17333333333332,234.68803539823008,101.20040899795501,234.68803539823008,2005-01-20 10:00:00
20/01/2005,11.00.00,2.9,0.0,11.5,1225.76,170.0,12.4,37.1,0.5329,0.0,0,10.1,638.2,1013.9,8.9,29.0,0.0,155.9,201.41702654867257,89.97727272727272,201.41702654867257,2005-01-20 11:00:00
20/01/2005,12.00.00,2.6,0.0,11.9,994.52,151.0,13.9,32.3,0.5117,0.0,2,7.9,661.8,1013.6,9.9,26.0,0.0,157.20666666666668,179.60014705882352,79.39772727272727,179.60014705882352,2005-01-20 12:00:00
20/01/2005,13.00.00,2.6,0.0,12.6,823.4399999999999,150.0,14.4,28.9,0.4723,0.0,82,5.4,618.3,1013.4,10.6,26.0,0.0,159.49333333333334,164.19036764705882,78.8409090909091,164.19036764705882,2005-01-20 13:00:00
20/01/2005,14.00.00,3.0,0.0,14.3,823.4399999999999,154.0,14.8,25.4,0.4259,0.0,36,1.5,510.6,1013.2,10.6,30.0,0.0,165.04666666666668,164.19036764705882,81.06818181818181,165.04666666666668,2005-01-20 14:00:00
20/01/2005,15.00.00,2.3,0.0,10.3,710.64,140.0,15.1,20.8,0.3536,0.0,9,4.3,346.2,1013.9,10.1,23.0,0.0,151.98,154.03007352941177,73.27272727272727,154.03007352941177,2005-01-20 15:00:00
20/01/2005,16.00.00,3.0,0.0,14.5,906.16,167.0,15.4,23.5,0.4076,0.0,81,5.5,136.2,1013.5,8.9,30.0,0.0,165.7,171.64124999999999,88.30681818181819,171.64124999999999,2005-01-20 16:00:00
20/01/2005,17.00.00,4.5,0.0,21.9,1332.9199999999998,204.0,13.7,28.1,0.4381,0.0,65,7.1,0.0,1014.1,7.5,45.0,0.0,189.87333333333333,210.80538053097345,102.60327198364008,210.80538053097345,2005-01-20 17:00:00
20/01/2005,18.00.00,6.0,0.0,28.5,1496.48,210.0,11.5,37.5,0.5068,0.0,54,4.7,0.0,1014.7,6.3,60.8,0.0,235.65,225.13497345132743,103.20449897750511,235.65,2005-01-20 18:00:00
20/01/2005,19.00.00,4.3,0.0,21.2,1137.3999999999999,182.0,10.4,42.3,0.5337,0.0,0,4.0,0.0,1015.0,5.4,43.0,0.0,187.58666666666667,192.46985294117644,96.6590909090909,192.46985294117644,2005-01-20 19:00:00
20/01/2005,20.00.00,3.4,0.0,16.0,887.3599999999999,165.0,9.9,44.0,0.5381,0.0,26,5.8,0.0,1014.6,4.6,34.0,0.0,170.6,169.9478676470588,87.19318181818181,170.6,2005-01-20 20:00:00
20/01/2005,21.00.00,2.8,0.0,13.0,772.68,150.0,8.7,48.3,0.5458,0.0,79,5.2,0.0,1014.0,4.1,28.0,0.0,160.8,159.61823529411765,78.8409090909091,160.8,2005-01-20 21:00:00
20/01/2005,22.00.00,2.1,0.0,7.0,496.32,132.0,8.1,49.9,0.5417,0.0,91,4.7,0.0,1013.3,3.6,21.0,0.0,120.6,131.89505112474438,68.81818181818181,131.89505112474438,2005-01-20 22:00:00
20/01/2005,23.00.00,1.7,0.0,6.4,407.96,120.0,7.3,52.8,0.5419,0.0,19,3.7,0.0,1012.8,3.3,17.0,0.0,114.72,123.04098159509202,62.13636363636363,123.04098159509202,2005-01-20 23:00:00
21/01/2005,00.00.00,1.8,0.0,5.8,396.67999999999995,119.0,8.0,52.2,0.5623,0.0,31,6.0,0.0,1012.3,3.0,18.0,0.0,108.84,121.91067484662577,61.57954545454545,121.91067484662577,2005-01-21 00:00:00
21/01/2005,01.00.00,1.6,0.0,5.6,336.52,110.0,6.8,56.4,0.5609,0.0,74,6.4,0.0,1012.4,2.7,16.0,0.0,106.88,115.88237218813906,56.56818181818182,115.88237218813906,2005-01-21 01:00:00
21/01/2005,02.00.00,1.4,0.0,4.5,253.79999999999998,94.0,6.7,57.4,0.5654,0.0,58,6.6,0.0,1011.4,2.5,14.0,0.0,91.83333333333333,107.59345603271983,47.0,107.59345603271983,2005-01-21 02:00:00
21/01/2005,03.00.00,1.3,0.0,4.6,0.0,0.0,5.9,62.1,0.5806,0.0,73,6.0,0.0,1010.7,2.5,13.0,0.0,93.46666666666665,0.0,0.0,93.46666666666665,2005-01-21 03:00:00
21/01/2005,04.00.00,0.0,0.0,5.9,415.47999999999996,101.0,5.4,65.9,0.5947,0.0,92,7.2,0.0,1009.8,2.9,0.0,0.0,109.82000000000001,123.79451942740286,51.55681818181818,123.79451942740286,2005-01-21 04:00:00
21/01/2005,05.00.00,1.3,0.0,6.6,533.92,117.0,5.5,66.5,0.6054,0.0,100,9.1,0.0,1009.0,3.5,13.0,0.0,116.67999999999999,135.66274028629857,60.46590909090909,135.66274028629857,2005-01-21 05:00:00
21/01/2005,06.00.00,1.6,0.0,9.2,671.16,121.0,5.9,65.8,0.6178,0.0,100,8.8,0.0,1008.7,4.2,16.0,0.0,142.16,149.41480572597135,62.69318181818181,149.41480572597135,2005-01-21 06:00:00
21/01/2005,07.00.00,2.4,0.0,12.2,881.7199999999999,138.0,6.4,63.9,0.6192,0.0,100,9.5,37.0,1008.8,4.8,24.0,0.0,158.18666666666667,169.43985294117647,72.1590909090909,169.43985294117647,2005-01-21 07:00:00
21/01/2005,08.00.00,4.5,0.0,22.6,1440.08,174.0,7.2,62.2,0.6351,0.0,100,10.6,206.1,1008.3,5.4,45.0,0.0,192.16,220.19373451327434,92.20454545454545,220.19373451327434,2005-01-21 08:00:00
21/01/2005,09.00.00,5.7,0.0,29.0,1645.0,179.0,7.9,60.0,0.6406,0.0,96,11.3,404.3,1007.8,6.2,57.86,0.0,240.6,238.14690265486726,94.98863636363636,240.6,2005-01-21 09:00:00
21/01/2005,10.00.00,4.3,0.0,19.4,1504.0,175.0,8.3,58.5,0.6403,0.0,73,10.0,553.2,1007.8,7.4,43.0,0.0,181.70666666666665,225.79380530973452,92.76136363636363,225.79380530973452,2005-01-21 10:00:00
21/01/2005,11.00.00,4.2,0.0,20.5,1532.1999999999998,183.0,9.3,54.5,0.6415,0.0,56,10.4,642.7,1007.1,8.5,42.0,0.0,185.3,228.26442477876105,97.2159090909091,228.26442477876105,2005-01-21 11:00:00
21/01/2005,12.00.00,4.5,0.0,22.5,1581.08,189.0,10.2,53.1,0.6608,0.0,53,13.2,666.6,1005.6,9.3,45.0,0.0,191.83333333333334,232.54683185840707,101.1002044989775,232.54683185840707,2005-01-21 12:00:00
21/01/2005,13.00.00,5.0,0.0,24.0,1554.76,198.0,11.1,51.4,0.679,0.0,32,11.1,623.4,1005.2,9.7,50.0,0.0,196.73333333333335,230.2409203539823,102.00204498977504,230.2409203539823,2005-01-21 13:00:00
21/01/2005,14.00.00,2.9,0.0,13.9,755.76,142.0,12.8,46.9,0.6919,0.0,62,7.6,515.9,1005.5,9.8,29.0,0.0,163.74,158.0941911764706,74.38636363636363,163.74,2005-01-21 14:00:00
21/01/2005,15.00.00,3.0,0.0,16.8,780.1999999999999,139.0,13.1,48.0,0.7181,0.0,100,4.5,351.5,1005.3,9.6,30.0,0.0,173.21333333333334,160.2955882352941,72.7159090909091,173.21333333333334,2005-01-21 15:00:00
21/01/2005,16.00.00,3.3,0.0,20.2,817.8,99.0,13.5,51.5,0.793,0.0,93,5.8,141.4,1005.4,8.9,33.0,0.0,184.32,163.68235294117648,49.5,184.32,2005-01-21 16:00:00
21/01/2005,17.00.00,1.4,0.0,16.4,1071.6,135.0,13.4,51.2,0.7808,0.0,99,3.5,2.2,1005.4,7.4,14.0,0.0,171.90666666666667,186.54301470588234,70.48863636363636,186.54301470588234,2005-01-21 17:00:00
21/01/2005,18.00.00,2.3,0.0,18.0,996.4,223.0,12.1,55.3,0.7777,0.0,95,4.1,0.0,1005.7,6.6,23.0,0.0,177.13333333333333,179.76948529411766,104.50715746421268,179.76948529411766,2005-01-21 18:00:00
21/01/2005,19.00.00,1.6,0.0,20.3,1159.96,194.0,12.0,56.5,0.7924,0.0,73,4.7,0.0,1006.0,6.4,16.0,0.0,184.64666666666668,194.50191176470588,101.60122699386503,194.50191176470588,2005-01-21 19:00:00
21/01/2005,20.00.00,4.9,0.0,38.1,1848.04,244.0,10.4,64.4,0.8123,0.0,54,5.0,0.0,1005.8,6.1,49.0,0.0,330.69,255.9353628318584,106.61145194274029,330.69,2005-01-21 20:00:00
21/01/2005,21.00.00,6.4,0.0,35.7,2256.0,243.0,9.4,69.1,0.815,0.0,29,2.2,0.0,1006.3,5.7,64.72,0.0,306.93,291.6769911504425,106.51124744376278,306.93,2005-01-21 21:00:00
21/01/2005,22.00.00,3.5,0.0,21.8,1932.6399999999999,230.0,8.9,71.0,0.8115,0.0,51,2.5,0.0,1007.0,5.3,35.0,0.0,189.54666666666668,263.34722123893806,105.20858895705521,263.34722123893806,2005-01-21 22:00:00
21/01/2005,23.00.00,1.7,0.0,18.2,1498.36,207.0,8.1,73.8,0.7968,0.0,45,3.7,0.0,1006.9,4.8,17.0,0.0,177.78666666666666,225.2996814159292,102.9038854805726,225.2996814159292,2005-01-21 23:00:00
22/01/2005,00.00.00,2.6,0.0,20.1,1836.76,223.0,7.3,76.8,0.7904,0.0,49,2.6,0.0,1007.0,4.4,26.0,0.0,183.99333333333334,254.9471150442478,104.50715746421268,254.9471150442478,2005-01-22 00:00:00
22/01/2005,01.00.00,1.6,0.0,14.4,1524.6799999999998,216.0,7.3,76.7,0.7862,0.0,35,1.1,0.0,1007.1,4.0,16.0,0.0,165.37333333333333,227.60559292035396,103.80572597137014,227.60559292035396,2005-01-22 01:00:00
22/01/2005,02.00.00,1.5,0.0,15.1,1423.1599999999999,198.0,7.1,77.3,0.7826,0.0,39,1.6,0.0,1007.0,3.7,15.0,0.0,167.66,218.7113628318584,102.00204498977504,218.7113628318584,2005-01-22 02:00:00
22/01/2005,03.00.00,0.9,0.0,13.1,0.0,0.0,6.7,78.7,0.7779,0.0,37,3.5,0.0,1006.5,3.8,9.0,0.0,161.12666666666667,0.0,0.0,161.12666666666667,2005-01-22 03:00:00
22/01/2005,04.00.00,0.5,0.0,11.5,729.4399999999999,126.0,7.0,77.8,0.7848,0.0,98,2.2,0.0,1006.5,4.1,5.0,0.0,155.9,155.72345588235294,65.47727272727272,155.9,2005-01-22 04:00:00
22/01/2005,05.00.00,0.9,0.0,13.7,934.3599999999999,144.0,5.7,80.5,0.7416,0.0,96,2.2,0.0,1007.1,4.2,9.0,0.0,163.08666666666667,174.18132352941177,75.5,174.18132352941177,2005-01-22 05:00:00
22/01/2005,06.00.00,0.4,0.0,11.6,1094.1599999999999,183.0,5.2,81.4,0.7276,0.0,64,5.0,0.0,1007.1,3.9,4.0,0.0,156.22666666666666,188.57507352941175,97.2159090909091,188.57507352941175,2005-01-22 06:00:00
22/01/2005,07.00.00,0.5,0.0,13.2,1079.12,193.0,5.6,80.4,0.7349,0.0,51,6.8,38.6,1007.7,4.2,5.0,0.0,161.45333333333332,187.22036764705882,101.50102249488752,187.22036764705882,2005-01-22 07:00:00
22/01/2005,08.00.00,0.8,0.0,15.6,1105.4399999999998,196.0,6.3,78.8,0.7544,0.0,37,7.8,209.3,1007.7,5.3,8.0,0.0,169.29333333333332,189.59110294117644,101.80163599182004,189.59110294117644,2005-01-22 08:00:00
22/01/2005,09.00.00,1.4,0.0,16.9,1212.6,208.0,6.9,76.9,0.7682,0.0,24,5.5,408.0,1007.6,7.3,14.0,0.0,173.54,199.24338235294118,103.0040899795501,199.24338235294118,2005-01-22 09:00:00
22/01/2005,10.00.00,1.6,0.0,18.5,1208.84,217.0,9.2,67.7,0.79,0.0,23,6.8,557.4,1008.4,9.1,16.0,0.0,178.76666666666665,198.90470588235294,103.90593047034764,198.90470588235294,2005-01-22 10:00:00
22/01/2005,11.00.00,1.5,0.0,16.6,1180.6399999999999,246.0,11.6,59.8,0.8152,0.0,33,8.1,647.3,1008.6,10.3,15.0,0.0,172.56,196.36463235294116,106.8118609406953,196.36463235294116,2005-01-22 11:00:00
22/01/2005,12.00.00,1.0,0.0,15.0,1028.36,204.0,14.0,52.0,0.8288,0.0,8,10.1,671.5,1008.1,11.1,10.0,0.0,167.33333333333334,182.64823529411763,102.60327198364008,182.64823529411763,2005-01-22 12:00:00
22/01/2005,13.00.00,1.0,0.0,15.0,866.68,192.0,15.0,50.2,0.8495,0.0,4,11.8,628.5,1007.8,11.4,10.0,0.0,167.33333333333334,168.0851470588235,101.40081799591002,168.0851470588235,2005-01-22 13:00:00
22/01/2005,14.00.00,1.3,0.0,16.9,855.4,186.0,14.9,49.9,0.8394,0.0,0,11.6,521.2,1007.6,11.2,13.0,0.0,173.54,167.06911764705882,98.88636363636363,173.54,2005-01-22 14:00:00
22/01/2005,15.00.00,0.1,0.0,7.0,458.71999999999997,133.0,15.8,33.8,0.6034,0.0,8,10.8,356.9,1008.0,10.6,1.0,0.0,120.6,128.12736196319017,69.375,128.12736196319017,2005-01-22 15:00:00
22/01/2005,16.00.00,0.0,0.0,5.9,379.76,126.0,15.4,29.3,0.5068,0.0,64,9.5,146.7,1008.3,9.4,0.0,0.0,109.82000000000001,120.21521472392638,65.47727272727272,120.21521472392638,2005-01-22 16:00:00
22/01/2005,17.00.00,0.0,0.0,7.1,481.28,138.0,14.4,25.7,0.4193,0.0,54,10.9,4.8,1008.8,8.3,0.0,0.0,121.58,130.3879754601227,72.1590909090909,130.3879754601227,2005-01-22 17:00:00
22/01/2005,18.00.00,0.1,0.0,8.6,582.8,148.0,13.4,27.2,0.4157,0.0,66,12.0,0.0,1010.0,7.4,1.0,0.0,136.28,140.560736196319,77.72727272727272,140.560736196319,2005-01-22 18:00:00
22/01/2005,19.00.00,0.4,0.0,12.2,735.0799999999999,167.0,12.2,28.7,0.4077,0.0,74,8.8,0.0,1011.0,7.1,4.0,0.0,158.18666666666667,156.23147058823528,88.30681818181819,158.18666666666667,2005-01-22 19:00:00
22/01/2005,20.00.00,0.7,0.0,12.6,834.7199999999999,175.0,11.3,25.7,0.3422,0.0,29,8.0,0.0,1011.4,6.9,7.0,0.0,159.49333333333334,165.2063970588235,92.76136363636363,165.2063970588235,2005-01-22 20:00:00
22/01/2005,21.00.00,2.7,0.0,21.1,1492.72,224.0,9.7,31.9,0.3848,0.0,2,9.4,0.0,1011.9,6.4,27.0,0.0,187.26,224.8055575221239,104.60736196319019,224.8055575221239,2005-01-22 21:00:00
22/01/2005,22.00.00,2.1,0.0,16.9,1346.08,215.0,8.4,36.5,0.4035,0.0,0,11.3,0.0,1013.1,5.9,21.0,0.0,173.54,211.95833628318584,103.70552147239263,211.95833628318584,2005-01-22 22:00:00
22/01/2005,23.00.00,1.3,0.0,15.1,1062.2,196.0,8.2,36.8,0.4016,0.0,1,10.6,0.0,1013.8,5.4,13.0,0.0,167.66,185.69632352941176,101.80163599182004,185.69632352941176,2005-01-22 23:00:00
23/01/2005,00.00.00,0.8,0.0,10.1,847.88,195.0,8.0,36.0,0.3872,0.0,0,9.2,0.0,1013.8,5.0,8.0,0.0,151.32666666666665,166.39176470588234,101.70143149284253,166.39176470588234,2005-01-23 00:00:00
23/01/2005,01.00.00,0.0,0.0,7.5,588.4399999999999,181.0,7.0,39.9,0.4006,0.0,0,8.4,0.0,1014.2,4.6,0.0,0.0,125.5,141.12588957055215,96.10227272727272,141.12588957055215,2005-01-23 01:00:00
23/01/2005,02.00.00,0.0,0.0,7.6,453.08,150.0,5.7,44.3,0.4093,0.0,2,8.5,0.0,1014.6,4.2,0.0,0.0,126.47999999999999,127.56220858895705,78.8409090909091,127.56220858895705,2005-01-23 02:00:00
23/01/2005,03.00.00,0.0,0.0,5.9,0.0,0.0,4.7,46.6,0.4025,0.0,5,8.4,0.0,1014.9,4.0,0.0,0.0,109.82000000000001,0.0,0.0,109.82000000000001,2005-01-23 03:00:00
23/01/2005,04.00.00,0.0,0.0,5.5,421.12,139.0,4.2,50.8,0.4234,0.0,10,8.0,0.0,1015.4,3.8,0.0,0.0,105.9,124.359672801636,72.7159090909091,124.359672801636,2005-01-23 04:00:00
23/01/2005,05.00.00,0.0,0.0,2.3,154.16,74.0,4.6,45.1,0.3861,0.0,17,8.1,0.0,1015.5,3.6,0.0,0.0,55.9,81.15727272727273,37.0,81.15727272727273,2005-01-23 05:00:00
23/01/2005,06.00.00,0.0,0.0,2.0,167.32,73.0,2.7,53.3,0.4006,0.0,16,7.6,0.0,1015.6,3.7,0.0,0.0,50.0,88.48499999999999,36.5,88.48499999999999,2005-01-23 06:00:00
23/01/2005,07.00.00,0.0,0.0,1.6,174.84,77.0,3.1,51.0,0.3947,0.0,37,7.2,40.2,1015.8,3.6,0.0,0.0,40.0,92.67227272727273,38.5,92.67227272727273,2005-01-23 07:00:00
23/01/2005,08.00.00,0.0,0.0,2.1,251.92,98.0,2.5,54.1,0.4017,0.0,44,7.9,212.8,1016.3,4.4,0.0,0.0,52.63333333333333,107.40507157464212,49.0,107.40507157464212,2005-01-23 08:00:00
23/01/2005,09.00.00,0.0,0.0,4.4,355.32,121.0,3.1,53.5,0.4123,0.0,32,6.1,411.9,1016.3,6.2,0.0,0.0,90.2,117.76621676891615,62.69318181818181,117.76621676891615,2005-01-23 09:00:00
23/01/2005,10.00.00,0.0,0.0,6.4,548.9599999999999,162.0,5.0,47.5,0.418,0.0,47,6.0,561.7,1016.3,7.5,0.0,0.0,114.72,137.16981595092022,85.52272727272727,137.16981595092022,2005-01-23 10:00:00
23/01/2005,11.00.00,0.0,0.0,7.3,612.88,178.0,5.8,43.4,0.4032,0.0,67,9.0,652.0,1016.0,8.9,0.0,0.0,123.53999999999999,143.57488752556236,94.43181818181819,143.57488752556236,2005-01-23 11:00:00
23/01/2005,12.00.00,0.0,0.0,8.7,746.36,206.0,7.1,42.8,0.4327,0.0,97,10.9,676.6,1015.0,9.5,0.0,0.0,137.26,157.2475,102.8036809815951,157.2475,2005-01-23 12:00:00
23/01/2005,13.00.00,0.0,0.0,9.2,697.4799999999999,191.0,7.9,41.6,0.4459,0.0,100,11.9,633.8,1014.0,9.6,0.0,0.0,142.16,152.84470588235294,101.30061349693251,152.84470588235294,2005-01-23 13:00:00
23/01/2005,14.00.00,0.0,0.0,7.9,573.4,175.0,8.1,41.2,0.448,0.0,100,10.0,526.6,1013.8,9.2,0.0,0.0,129.42000000000002,139.61881390593047,92.76136363636363,139.61881390593047,2005-01-23 14:00:00
23/01/2005,15.00.00,0.0,0.0,9.0,616.64,169.0,8.3,41.3,0.4533,0.3,100,10.3,362.3,1013.0,8.5,0.0,0.0,140.2,143.95165644171777,89.42045454545453,143.95165644171777,2005-01-23 15:00:00
23/01/2005,16.00.00,0.0,0.0,7.0,528.28,180.0,8.9,49.1,0.5629,0.7,100,11.7,152.0,1012.3,7.9,0.0,0.0,120.6,135.09758691206542,95.54545454545453,135.09758691206542,2005-01-23 16:00:00
23/01/2005,17.00.00,0.0,0.0,3.7,315.84,124.0,7.1,66.0,0.6678,0.9,100,11.2,7.4,1012.1,7.4,0.0,0.0,78.76666666666667,113.81014314928424,64.36363636363636,113.81014314928424,2005-01-23 17:00:00
23/01/2005,18.00.00,0.0,0.0,4.3,344.03999999999996,130.0,5.7,75.1,0.6942,1.1,100,11.1,0.0,1011.6,7.1,0.0,0.0,88.56666666666666,116.6359100204499,67.70454545454545,116.6359100204499,2005-01-23 18:00:00
23/01/2005,19.00.00,0.0,0.0,6.8,407.96,141.0,5.4,77.6,0.7031,1.4,100,12.6,0.0,1011.1,7.0,0.0,0.0,118.64,123.04098159509202,73.82954545454545,123.04098159509202,2005-01-23 19:00:00
